Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
MP0000001_mammalian_phenotype_	219/1459	0.000000000000498697028067858386022053774796122522887376060651831721770577132701873779296875	0.00000000000436359899559376067574457879288704988986202781831025276915170252323150634765625	0.000000000000000001353632288554229280010521510249907318180253782327463786538945811344092362560331821441650390625	0.000000000000000015792376699799342755680717585257097212356393011443468632482023394913994707167148590087890625	-0.7131990412251141	18.655663635613056	OXTR;CBLC;SCX;SLC4A2;FZD10;HS6ST2;EDNRA;PEG12;SOX17;GSC2;SOX9;SOX6;EPHB2;HOXA5;SCN1B;MNX1;EBF2;MIF;SCAMP1;BTC;SFRP2;NBL1;FOXG1;ARX;TWIST2;CRHR1;MIR212;ALX3;ALX4;KCNN2;NTSR1;FZD1;B3GALNT1;ICMT;SRMS;CADM1;PARVB;GRIN2C;FOSL1;CYP26A1;GRIN3A;ETL4;SNAI1;GABRB3;RAB9;HMX3;RARG;KCNC3;GRIK4;SLC6A1;GLI3;GLI2;MED12;TEAD2;TPI1;SPHK1;PAX3;PAX6;PAX1;BACE1;MMP14;PAX7;RARA;PTGER4;AHNAK;ODC1;ADCY4;SEZ6;ASCL2;FSTL4;NEURL1A;GBX2;FRZB;NTF3;LMNA;MGAT3;SLC17A6;HAS2;RUNX1T1;NPDC1;GDF10;GABRA1;BIK;GDF15;CDX1;USP9X;SLC31A1;CDKN2A;GABRA4;GAD1;GSR;NR1H3;SULF1;POU4F2;KRT19;WT1;KCNS2;DLC1;TACC2;APBA3;APBA2;NEUROG3;SEMA5A;GALNT13;ARHGDIG;IRS3;DACH2;SAT1;FGF3;FGF4;RPH3A;COMP;RIMS2;EFEMP2;FGF8;EFEMP1;SALL2;PITX2;PCDHAC2;LMO1;OSR2;NKX6-2;MSX2;IGFBP2;TRP73;SHISA4;ATP11C;ZBTB33;POU3F1;PYGO1;LMX1B;SLC27A2;CUL9;BRSK2;PKDCC;NXPH3;DTX1;GPR83;FOXO4;CACNA1E;NID2;GLIS1;EFNB2;PDZD4;BCL2L10;EFNB3;CALCR;FUT9;DVL2;OTX2;MSC;DRD2;DRD5;WNT4;BDNF;HTR1D;BMP7;NFKB1;IGF2R;PYY;BMP2;DAB1;FES;BAMBI;GNAS;LHX6;FGFR3;FLT1;KCNK9;SH2D4A;PTEN;HSPB1;PKD2;CALB2;ADAMTS5;LRRTM1;SIX2;BDKRB1;SCN5A;PGM1;EMX1;KLF11;MMP2;PCDHGA1;RTN4RL2;ADRA2A;EPN2;ZAR1;ALDH1A3;ZAP70;CYP26C1;ALDH1A2;HAND1;EVL;PLEC;ITGA9;NLGN3;HCN4;CEBPA;ZFP423;CEBPB;PCOLCE2;THBS4;HDAC6;MAPK7;CNR1;SPOCK1;SNCB;HES3;CACNG4;TBX1;NTRK2;IRX2;PCDH8;TBX5;TBX4;MAPK12;TBX3;CLCN5
MP0004924_abnormal_behavior_	298/2336	0.0000000060551240722705667424552225248761405662634160762536339461803436279296875	0.00000003260451423530304990852372501973499563376890364452265202999114990234375	0.00000000000000015120938739007805819306940259071351485334379631704504465261607037973590195178985595703125	0.0000000000000011760730130339405512203751727764696808809668539252957231155960471369326114654541015625	-1.0085950702723954	17.38698391175046	PRRXL1;OXTR;GFI1;SCX;SLC4A2;RPS6KA3;HTR6;HTR7;SYNPO;EPHB2;SCN1B;HOXA4;UNC13B;EPHA6;CACNA2D1;CACNA2D3;CACNA2D2;EBF2;UNC5C;HSPG2;MAPK8IP1;DKK3;GRID2IP;ASTN1;UGT8A;FOXG1;ARX;SDC3;TWIST2;TWIST1;CRHR1;NKX2-1;ALX3;KCNN2;APOE;NTSR1;WWTR1;EGR3;BCL11B;ST8SIA2;GRIN2C;GRIN2B;NR2F6;SLC6A5;GRIN3B;GJB6;PPT2;GABRB3;BARHL1;HMX3;FOXE3;KCNC1;DOC2A;SH3KBP1;GRIK5;PTPRO;HNF4G;GRIK4;ADM;HOXC13;SLC7A10;SLC6A1;SLC6A2;PTPRG;GLI2;JPH3;AIFM1;DNER;RAC3;KIF1B;SCD1;FFAR1;FEZF2;SLC18A3;CHST8;FOXD1;EN2;TACR3;PAX3;PAX6;TACR1;AVPR1A;GFRA2;PAX1;BACE1;ANO1;MMP14;COL2A1;SLC7A7;PAX7;KCNMA1;CLDN19;GAS1;HAP1;HMX2;CHST3;OPRD1;PTGER4;CD63;KCNA2;SEZ6;ADCY1;ADCY7;HOXD10;ADCY6;ARNTL;ADCY5;NEURL1A;GLRA1;PROKR2;RELN;FRZB;CHN2;NTF3;LMNA;ADAM23;PDPN;GCNT2;SLC17A6;HAS2;FLNB;PAK3;RUNX1T1;GABBR2;GABRA1;GSX1;CDKN2A;GABRA5;GDF15;SLC31A1;GAD1;GABRA4;KLHL1;GPR50;LBX1;POU4F2;POU4F3;FABP3;PTF1A;APBA2;CRLF1;NEUROG2;CHRM3;CHRM4;CTNND2;IRS4;CXCL14;FGF3;CELSR3;CDH8;TGM1;RIMS2;FADS2;DACH1;SBF2;PTRF;CADPS2;KCNH3;LHCGR;KCNH5;NKX6-2;MSX2;TRP73;ATP1B2;CARTPT;POU3F1;TOM1L2;TPST1;CACNB4;LMX1A;SCN8A;GPD2;AMPH;LMX1B;FBN2;RTN4R;CHRNA3;MAGEL2;PKDCC;CNP;CHRNA4;NXPH3;NPR2;CHRNA7;SLC1A1;CHRD;SLC1A2;LTBP4;BHLHE22;AEBP1;CPLX1;CACNA1E;PHF21A;EFNB2;RAI1;NEUROD2;HRH1;EFNB3;HRH3;OTX2;OTX1;DRD2;NPTX2;WNT1;GRIA3;FGF22;KL;BDNF;WNT3A;ESRRB;ESRRG;TRPV1;BMP7;IGF2R;NFKB1;PHOX2A;PTPRD;FGF17;PYY;GNAL;NR4A3;MAFB;DAB1;DLG3;NBEA;GDNF;TLX3;FEV;DLG5;GNAS;CNTN1;CNTN2;LHX6;FGFR3;FGF12;BCL2L2;LHX8;TRIM72;GAL3ST1;PTEN;ADRA1D;LAMC2;ADRA1B;AFF2;CALB2;GRM7;NETO1;ZIC2;MDK;GRM8;SCN5A;A4GALT;NKX3-1;EMX1;GRID2;TRPC5;NAV2;ADRA2C;SEZ6L;ADORA2A;VGF;DMRTA1;EHHADH;SLC25A12;SHANK1;PLEC;NLGN3;SLC24A2;CAMK2B;CEBPA;ZFP423;NLGN2;CRMP1;LRP2;DLL1;PTHLH;DLL3;RASD2;CKMT1;PDE11A;MAPK7;CNR1;SLITRK5;NTRK2;PTPN1;KCNJ6;SLC12A5;ATP2B2;SOD2;BICC1;HCRTR1;NELL1;NFASC;USH1G;LEP;KLF9;PMP22;KCNK2
MP0002132_abnormal_respiratory_system_	89/529	0.00000003537698414462691976933820668833885481063816769164986908435821533203125	0.000000176884920723134592229246133017472875081921301898546516895294189453125	0.00000000079221383046491717139058763788995835841699744150901096872985363006591796875	0.00000000369699787550294700661789544841005772379816107786609791219234466552734375	-1.0406044939477228	16.179075671215408	MESP1;RARG;LPCAT1;PTEN;PKD2;PCSK5;CELSR3;GLI3;GLI2;NDST1;EFEMP2;BMPER;GRB10;TEKT2;RSPO2;SPEG;SOX9;PITX2;HOXA5;MNX1;MMP2;WNT5A;NOG;RIPK4;CTNNBIP1;TRP73;PAX3;EBF2;PAX6;SOX11;TACR1;DKK1;GREM1;ANO1;HCK;ALDH1A3;TOM1L2;MMP14;COL2A1;PAX7;ALDH1A2;RARA;GAS1;HOXB3;ROR2;ITGA9;PTGER4;LAMA5;CEBPA;ZFP423;PKDCC;FOXG1;NPR2;CHRD;LTBP4;GATA4;LRP2;CRHR1;ARNTL;EFNB1;RAI1;FUT8;RXRA;GBX2;CBS;HLX;GSC;PLAGL1;PDPN;PRDM16;NKX2-1;ALX3;GPC3;OTX2;APOE;WNT1;NKX2-3;TBX1;WWTR1;WNT7B;BMP7;IGF2R;PTPRD;NFIB;WT1;GNAS;SIM2;FGFR3;DAND5
MP0003878_abnormal_ear_physiology_	67/399	0.000001830179732515037140951584537784668782478547655045986175537109375	0.000007117365626447366659256162091384823042972129769623279571533203125	0.000000120266175753101148426877568635429138765857715043239295482635498046875	0.00000042093161513585400625918168937555918773796292953193187713623046875	-1.2181996989825503	14.439288015528692	BARHL1;GABRB3;UCN;GFI1;GRIK5;LAMC2;ADRA1D;SLC4A2;SLC6A1;FGF3;PTPRG;FGF8;ZIC2;PSTPIP2;MDK;EPHB2;EMX1;CADPS2;GRID2;KCNH5;GRID1;NOG;TRP73;CACNA2D3;NAV2;ADRA2C;COL2A1;LMX1A;SCN8A;KCNMA1;MYO3A;KCNQ4;NLGN3;NXPH3;HPN;LRP2;CPLX1;EFNB2;CKMT1;GLRA1;RXRA;MBP;CKB;APOE;DRD2;WNT1;NTSR1;GRIA3;TBX1;GABRA1;NTRK2;BDNF;GABRA5;ATP8B1;ESRRB;ATP2B2;ESRRG;GDF6;POU4F2;NFKB1;POU4F3;SLC6A5;BMP2;NR4A3;USH1G;GJB6;FGFR3
MP0001968_abnormal_touch/_nociception_	43/211	0.000000836061467619766818921110684836861537405638955533504486083984375	0.00000365776892083647962102162243258618445906904526054859161376953125	0.000000295324873118903594997768959073969341488918871618807315826416015625	0.0000009360424578470349342779123665014839872355878469534218311309814453125	-1.0537880847676897	13.192011774517637	PCSK2;OPRD1;PRRXL1;CHRNA4;GRIK5;ARX;BHLHE22;ADCY1;HOXB13;SLC6A2;CDH8;AFF2;PTPRG;HTR7;CNR1;FRZB;SLC17A6;BDKRB1;RAC3;KIF1B;APOE;NTSR1;GRIA3;ABCC3;GABBR2;SLC12A5;GABRA4;TACR1;TRPV1;NAV2;GPR3;NGF;SSTR4;NR2F6;BACE1;SLC7A7;PRKAR1B;NBEA;ADORA2A;BAMBI;LEP;F2RL1;NBL1
MP0002108_abnormal_muscle_morphology_	98/644	0.000000990566937755829642476938790007778834478813223540782928466796875	0.0000040788050378181222067343857096144432716755545698106288909912109375	0.000000011166727855566382997371294876799707740389067112118937075138092041015625	0.0000000434261638827581535274375743559127638349082189961336553096771240234375	-0.7856606703166151	9.749818323556946	IHH;SCX;COMP;NPPB;EDNRA;EFEMP2;FGF8;EFEMP1;CDH2;GRB10;PITX2;MNX1;ACTN3;IGFBP3;CACNA2D2;SYPL2;HSPG2;OVOL2;ADAM19;OBSCN;LOX;SCN8A;LMX1B;FBN2;NPR1;FOXG1;TWIST2;LTBP4;TWIST1;GATA4;LTBP1;CACNA1H;EFNB2;OTX2;APOE;KL;EGR3;NR2F2;HOPX;PTPRD;FGF16;GDNF;FES;TRIM72;MESP1;PTEN;AIFM1;SCN5A;TEAD1;SLC18A3;MYOCD;SPHK1;NOG;PAX3;PAX6;PAX1;ANO1;MMP14;RIPPLY2;PAX7;ALDH1A2;HAND1;RARA;PPARA;PLEC;FOXC2;COL15A1;CEBPB;RAMP2;MOSPD3;HOXD12;DLL1;HOXD10;ARNTL;DLL3;MAPK7;RXRA;HLX;GSC;NTF3;LMNA;PDPN;HAS2;RICTOR;SLIT3;TBX1;CDKN2A;ECEL1;TBX5;LBX1;SOD2;SKI;DES;WT1;LEP;PMP22;PFKM;BCAR1
MP0000545_abnormal_limbs/digits/tail_mo_	118/913	0.00019149383285392066714365733037794825577293522655963897705078125	0.00055852367915726862379610651032635360024869441986083984375	0.000001030792399245673013753570035344608868399518541991710662841796875	0.00000300647783113321295678124593642177586616526241414248943328857421875	-1.1073599796377254	8.294362715992389	IHH;SCX;HOXA13;FGF3;COMP;RPS6KA3;LGALS3;FGF8;BMPER;SOX9;PITX1;MSX2;WNT5A;EBF2;SOX11;HSPG2;DKK1;HIC1;SFRP1;SFRP2;LMX1A;PARD3;ROR2;LMX1B;FBN2;PKDCC;NPR2;TWIST2;TWIST1;AEBP1;HOXB13;EFNB1;RAI1;CNN1;CALCR;DVL2;ALX3;PLXNA1;ALX4;APOE;DRD2;WNT3;WNT4;JAG2;WNT3A;MTHFR;MT1;GDF6;BMP7;NFKB1;IGF2R;CYP26A1;BMP2;ETL4;GNAS;FAT4;FGFR3;HOXD9;PTEN;LAMC2;PTH1R;HOXC13;PCSK5;GLI3;GLI2;MED12;ADAMTS5;ZIC2;PSTPIP2;RSPO2;ACP5;PRKG2;NKX3-2;NKX3-1;NOG;RIPK4;PAX3;PAX1;ADAMTS20;GREM1;HCK;MMP14;COL2A1;RIPPLY2;NOV;ALDH1A2;HAND1;RARA;GAS1;IRF6;MATN3;MDFI;LAMA5;HOXD12;HOXD11;HOXD10;PTHLH;DLL3;RXRA;CBS;PLAGL1;LMNA;GPC3;LRIG1;HAS2;FLNB;GSN;GSX1;GAD1;LBX1;TBX5;SULF1;TBX4;GRHL2;TBX3;TBX2;SKI;LEP
MP0000516_abnormal_urinary_system_	91/629	0.00001885556579521596804664522462058329210776719264686107635498046875	0.00006599448028325589324545596969784355678712017834186553955078125	0.000000307556807578311473867923274416735779368536896072328090667724609375	0.0000009360424578470349342779123665014839872355878469534218311309814453125	-0.7663698622151935	7.37702989114328	CHRM3;PTPRO;PTEN;LAMC2;ADM;PKD2;ATP12A;HOXA13;PCSK5;HOXC11;CXCL14;GLI3;CDH6;FADS2;CDH4;FGF8;EFEMP1;BMPER;MDK;SIX2;RSPO2;BDKRB1;SOX9;EPHB2;RAB8A;FOXD2;LHCGR;FOXD1;PTGIS;CACNA2D1;NOG;WNT5A;LMO2;CTNNBIP1;IGFBP2;WNT9B;NPNT;OVOL1;UPK3A;ANK1;POU3F3;PAX1;GREM1;PYGO1;TOM1L2;NOV;ALDH1A2;CLDN7;RARA;LMX1B;LAMA5;CD63;FOXC2;CHRNA3;CEBPB;GATA5;DTX1;LRP2;HOXD10;ARNTL;EFNB2;WNT11;CBS;GPC3;GCNT2;SLIT3;RICTOR;SLIT2;APOE;WNT4;WWTR1;CDKN2B;ACE;MT1;TRPV1;FAH;SULF1;BMP7;BICC1;IGF2R;CYP26A1;CLCN5;MAFB;GDNF;WT1;DLG5;ETL4;GNAS;F2RL1;FAT4;LAT
MP0001672_abnormal_embryogenesis/_devel_	176/1271	0.00000005610916353086739652598080867369756408180592188728041946887969970703125	0.000000261842763144047890159246509689250359542711521498858928680419921875	0.0000000000065204377978994180256680621703501798784585741231012434582225978374481201171875	0.000000000032602188989497086897166043066486544425852667217213820549659430980682373046875	-0.44592012448244533	6.758152102554043	PRRXL1;IHH;SCX;HOXA13;FGF3;FGF4;RPS6KA6;EDNRA;FGF8;BMPER;CDH2;SOX17;SALL2;PEG10;GRB10;SOX9;PITX2;PITX1;CCDC160;MSX2;WNT5A;LMO2;CTNNBIP1;TRP73;HNF1B;DKK1;HSPG2;HIC1;OVOL2;ARC;SFRP1;COL4A2;LMX1A;PARD3;HOXB3;LMX1B;ROR2;CUL7;DLX3;CTBP2;TTYH1;FOXG1;CHRD;TWIST1;GATA4;HOXB13;EFNA5;LTBP1;EFNB2;EFNB1;SCUBE1;DVL2;OTX2;WNT1;SKIL;TRPM6;WNT4;JAG2;FZD1;B3GALNT1;ICMT;WNT3A;ESRRB;EVX1;NR2F2;BMP7;HOPX;IGF2R;GDF7;FOSL1;FGF16;CYP26A1;BMP2;NR4A3;MAFB;DLG3;NBEA;TLX2;TLX1;ETL4;SNAI1;FAT4;FERMT2;DAND5;DDR1;MESP1;HMX3;FLT1;PTEN;ADM;PTH1R;PKD2;GLI3;CYR61;GLI2;GPI1;MED12;AIFM1;ZIC2;RSPO2;SCN5A;TEAD1;NKX3-2;DSP;FOXD3;EMX1;MYOCD;AMN;SPHK1;ITPK1;WNT9B;SHROOM3;PAX3;PAX6;F3;UCHL5;ADRA2A;RGMA;ADAMTS20;PAX1;GREM1;SLC7A7;RIPPLY2;COL2A1;ALDH1A2;NUP50;HAND1;CDH11;RARA;GAS1;MDFI;FOXC2;LAMA5;RAMP2;LRP1;ODC1;HOXD12;LRP2;HOXD11;DLL1;ASCL2;DLL3;ARNTL;MAPK7;RXRA;GBX2;CBS;NSD1;GPC3;HAS2;RICTOR;SLIT2;TBX1;TCF7L1;CDKN2A;SLC31A1;USP9X;CDX1;GAD1;WNT7B;BMP8B;TBX5;LBX1;GRHL2;TBX4;TBX3;BICC1;KRT19;KRT18;WT1;DLC1;LEP;BCOR;PTF1A;MIXL1;BCAR1
MP0002092_abnormal_eye_morphology_	124/939	0.0000519167603367236109106717945049780382760218344628810882568359375	0.00016518969198048421838202759470703995248186402022838592529296875	0.00000018343190599124324186993090050890042874698337982408702373504638671875	0.0000006114396866374774728997696683630014291566112660802900791168212890625	-0.6197829995517946	5.397328249346785	CHRM3;HOXA13;NDST1;EFEMP1;FGF8;BMPER;GJA3;EPHB2;PITX2;EPHB1;HOXA5;SCN1B;OSR2;PRKCH;NKX6-2;CTNNBIP1;TRP73;SOX11;ATP1B2;DKK1;HSPG2;OVOL2;PYGO1;TOM1L2;COL4A2;MAL;LMX1B;ROR2;CHRNA3;CNP;FOXG1;SLC1A1;CHRD;BHLHE22;BHLHE23;GRK1;EFNB1;PRDM16;ALX3;OTX2;OTX1;APOE;EGR3;BCL11B;BDNF;MTHFR;INHBB;HPS6;FOXN4;MT1;GDF6;BMP7;BFSP2;DAB1;BFSP1;LHX2;FES;UNC119;FGFR3;VSX1;VSX2;COL18A1;RARG;FOXE3;FLT1;BNC1;PTEN;LPCAT1;HOXC13;GLI3;GLI2;AIFM1;SCD1;FOXD3;FOXD1;MMP2;NOG;ROM1;PAX3;PAX6;FOXL2;NAV2;NGF;GFRA2;ALDH1A3;MMP14;COL2A1;ADORA2A;NOV;ALDH1A2;RARA;GAS1;CDH13;CRYAA;DSCAML1;HMX1;ITGA9;FOXC2;CEBPA;GUCY2E;CEBPE;LRP2;TULP1;BARX2;PTHLH;ARNTL;RXRA;RELN;EGFLAM;GBX2;CBS;LMNA;NTRK2;GSX1;CDKN2A;WNT7B;GSR;VAX1;SOD2;POU4F2;SKI;NFIB;LEP;PTF1A
MP0002164_abnormal_gland_physiology_	61/397	0.000080369957133639424186853650322603925815201364457607269287109375	0.0002446042173632504367584983295813572112820111215114593505859375	0.000005919052577982976683329367773023221843686769716441631317138671875	0.00001593591078687724504696875127418564943582168780267238616943359375	-0.5460421000632497	4.540814623383118	PCSK2;DDR1;CHRM3;SCARB1;OXTR;PTPRN;ONECUT1;PTEN;AQP5;ADRA1B;RIMS2;FADS2;DACH1;SCD1;SOX9;FFAR1;RSPO1;MNX1;NKX3-1;CHST8;CADPS2;LHCGR;IGFBP3;NOG;PAX6;CARTPT;SSTR5;VGF;GPD2;ROR2;CEBPB;NPR1;HPN;LHB;AGAP2;HOXB13;CACNA1E;NEURL1A;MIR212;RXRA;MIR375;NKX2-1;APOE;OTX1;DRD2;WNT4;DRD5;KL;ACE;GSX1;KCNJ11;KCNB1;NR1H3;INHBB;NR2F2;MAFA;LEP;F2RL1;PTF1A;PFKM;NEUROG3
MP0002127_abnormal_cardiovascular_syste_	161/1223	0.000004695562409476786267133185948097207074170000851154327392578125	0.00001729944045596710729996436928246339448378421366214752197265625	0.00000000204370081089177636072577322313113812324303353307186625897884368896484375	0.000000008941191047651521061187375005556432494557839163462631404399871826171875	-0.3035050539946656	3.327883263797467	SEMA5A;SCARB1;IHH;SCX;HOXA13;NPPB;EDNRA;RPS6KA6;EFEMP2;FGF8;EFEMP1;CDH2;GRB14;ANPEP;SOX9;PITX2;CCDC160;DDX17;LMO2;IGFBP2;VASH2;SOX11;HSPG2;ANK1;OVOL2;ADAM19;BTC;SFRP1;COL4A2;LOX;PARD3;SCN8A;ROR2;LMX1B;CUL7;DLX3;CTBP2;NPR1;FOXG1;CHRD;GATA4;LTBP1;CACNA1H;EFNB2;PRDM16;DVL2;NKX2-1;OTX2;APOE;NKX2-3;DRD5;FZD1;ACE;HPS6;NR2F2;IGF2R;HOPX;EFNA1;FOSL1;CYP26A1;FGF16;BMP2;CXCL12;GDNF;FES;GJB6;RCAN2;GNAS;NOX4;DAND5;DDR1;MESP1;COL18A1;FOXE3;FLT1;PTEN;LPCAT1;ADM;PKD2;ADRA1B;PCSK5;CYR61;GLI3;MED12;AIFM1;MDK;RSPO2;SPEG;SCN5A;TEAD1;FOXD3;MYOCD;PTGIS;SPHK1;MMP2;PAX3;PAX6;ADRA2A;MMP14;COL2A1;NOV;ALDH1A2;HAND1;RARA;GAS1;CDH13;PPARA;PLEC;PTGER4;FOXC2;LAMA5;CEBPA;COL15A1;RAMP2;MOSPD3;TULP1;DLL1;PTHLH;ARNTL;FSTL3;RXRA;MAPK7;GBX2;CBS;PLAGL1;NTF3;PDPN;LMNA;GPC3;HAS2;FLNB;SLIT3;RICTOR;TBX1;TCF7L1;SLC31A1;USP9X;WNT7B;IRX4;GSR;TBX5;LBX1;SOD2;TBX4;TBX3;BICC1;MAPK12;TBX2;GNMT;KRT19;FABP3;DES;WT1;DLC1;LEP;F2RL1;TLL1;BCOR;PFKM;BCAR1;MIXL1
MP0001919_abnormal_reproductive_system_	159/1240	0.00002306769472070985821788961789291505510846036486327648162841796875	0.0000768923157356995296517199189878510878770612180233001708984375	0.0000000140017163928299877008458275483120114568436065383139066398143768310546875	0.000000051585270920952581216118782748980553520823377766646444797515869140625	-0.22639438173721335	2.1446576617337816	SCARB1;OXTR;IRS4;SLC4A2;HOXA13;SAT1;CXCL14;FADS2;SOX3;RPS6KA3;EFEMP1;MAEL;TEKT2;PAPOLB;LHCGR;TRP73;CACNA2D2;EBF2;DIO3;UNC5C;OVOL1;TPST1;OLFM1;CACNB4;LMX1A;GPD2;ROR2;RHCG;MAGEL2;DDX4;CNP;NPR1;NPR2;CHRNA7;LHB;AGAP2;PRDM14;GATA5;HOXB13;CPLX1;EFNB2;MIR212;NKX2-1;OTX2;OTX1;DRD2;TRPM6;GRIA3;JAG2;WWTR1;B3GALNT1;ACE;EGR4;CADM1;BDNF;WNT3A;INHBB;MT1;UBE2A;NR2F2;HSPA2;BMP7;IGF2R;GDF7;DAZL;CPEB1;BMP2;CXCL12;MAFB;DAB1;FES;ETL4;PDE3A;CYCT;BRWD1;FGFR3;EIF4G3;LHX9;BCL2L2;RAD18;VSX2;PCSK2;GABRB3;SPAG16;DDR1;HMX3;RARG;GAL3ST1;MEI1;SYCP2;PTEN;YBX2;ADRA1B;GLI2;SLC2A8;BOLL;JPH3;MDK;RSPO2;SCD1;RSPO1;NKX3-1;CHST8;EMX1;GRID2;EN2;FOXL2;PAX6;LSR;ADRA2B;ZAR1;PAX1;MMP14;SLC7A7;VGF;DNAJC6;CHDH;KCNMA1;RARA;SHANK1;CEBPA;CEBPB;RAMP2;NLGN2;HOXD12;HOXD11;HOXD10;ARNTL;DLL3;NEURL1A;GLRA1;RELN;RXRA;CBS;CNR1;NTF3;LMNA;ASZ1;RUNX1T1;JAM3;GABRA1;KCNJ6;GSN;GSX1;DMRT1;CDKN2A;DKKL1;BMP8B;NR1H3;ATP2B2;GPR3;SULF1;BICC1;POU4F3;WT1;LEP;PMP22;SYCP3;SLC25A31
MP0002106_abnormal_muscle_physiology_	90/671	0.0003216229833480263567389856316225404953001998364925384521484375	0.000900544353374473755501072869122936026542447507381439208984375	0.00000616776949031706023013517381503589831481804139912128448486328125	0.00001599051349341460247894218527076048985691159032285213470458984375	-0.20497075660123507	1.4373597141218533	TRIM72;HMX3;GUCY1B3;CHRM3;MYLK2;KCNC1;CHRM4;PTEN;SCX;PTPRM;ADRA1D;SLC7A10;ADRA1B;COMP;AIFM1;CDH2;SPEG;KIF1B;SCN5A;SLC18A3;GRID2;ARHGEF12;ACTN3;CACNA2D1;MMP2;CACNA2D2;PAX3;HNF1B;AVPR1A;SYPL2;HSPG2;ADRA2B;BACE1;BTC;OBSCN;SLC7A7;CACNB4;SFRP2;NOV;PAX7;SCN8A;EHHADH;HAND1;KCNMA1;NHLRC1;PPARA;HMX2;PLEC;FBN2;HCN4;CEBPA;CEBPB;COL15A1;CNP;NPR1;NPR2;ARX;LTBP4;TWIST2;CHRD;GATA4;CACNA1H;ADCY6;GLRA1;RELN;RXRA;CBS;CHN2;LMNA;NTF3;RICTOR;APOE;KCNJ6;IRX4;SOD2;SULF1;HOPX;KY;SLC6A5;EFNA1;FGF16;FABP3;DES;NBEA;PMP22;GNAS;NOX4;PPT2;PFKM;BCAR1
MP0002160_abnormal_reproductive_system_	127/1010	0.0003491618515915347162499593469675573942367918789386749267578125	0.0009400511389002857119689959830566294840537011623382568359375	0.000001393388967182431173683098725446516397141749621368944644927978515625	0.000003901489108110807709829150058400415446158149279654026031494140625	-0.12000925076917514	0.8364136276727779	SCARB1;SLC4A2;HOXA13;SOX3;FADS2;EFEMP1;FGF8;CDH3;MAEL;TEKT2;SOX9;PAPOLB;EPHB2;LHCGR;MSX2;WNT5A;TRP73;EBF2;CACNA2D2;OVOL1;TOM1L2;SFRP1;CACNB4;SFRP2;LMX1A;SCN8A;AMPH;ROR2;RHCG;MAGEL2;DDX4;NPR2;LHB;ARX;AGAP2;GATA5;PRDM14;GATA4;AEBP1;HOXB13;EFNB2;STRA8;MIR212;NKX2-1;OTX1;APOE;DRD2;WNT4;KL;PHC2;EGR4;CADM1;MTHFR;INHBB;HSPA2;NR2F2;BMP7;IGF2R;GDF7;DAZL;CYP26A1;CPEB1;GDNF;ETL4;CYCT;PDE3A;BRWD1;EIF4G3;BCL2L2;LHX9;RAD18;VSX2;DDR1;SPAG16;RARG;GAL3ST1;SYCP2;MEI1;PTEN;YBX2;ADRA1B;GLI3;GLI2;BOLL;RSPO2;RSPO1;NEO1;NKX3-1;CHST8;GRID2;NOG;WNT9B;PAX3;FOXL2;MMP14;NRG3;VGF;DNAJC6;ALDH1A2;DMRTA1;RARA;CEBPB;LRP2;ARNTL;NEURL1A;PROKR2;RXRA;CBS;ASZ1;LMNA;GPC3;JAM3;NTRK2;CDKN2B;KCNJ6;GSN;DMRT1;CDKN2A;DKKL1;BMP8B;NR1H3;GPR3;TBX3;KRT19;WT1;SYCP3;SLC25A31
MP0002166_altered_tumor_susceptibility_	40/635	0.9982019882901143059683590763597749173641204833984375	0.99999998443223991895223434767103753983974456787109375	0.954055605147269059074233155115507543087005615234375	0.98211606412218888095821966999210417270660400390625	2.121856344095447	-0.00000003303255074844847	PTGER4;PTPRT;CEBPA;CEBPB;PTEN;LTBP4;HR;PVR;FOXQ1;RXRA;MGAT3;NKX2-1;RAC3;DRD2;RALGDS;SKIL;NKX3-1;CDKN2B;PRKCH;CDKN2A;LMO2;TRP73;PAX6;MIF;TRPV1;SOD2;FAH;RHOC;HIC1;GNMT;TIAM1;TOM1L2;HCK;FES;PAX7;CDH13;F2RL1;FGFR4;DGKI;PLCD1
MP0000358_abnormal_cell_content/_	18/275	0.963341985086387797565521395881660282611846923828125	0.99999998443223991895223434767103753983974456787109375	0.83840132776340248188517989547108300030231475830078125	0.88921352944603293533276655580266378819942474365234375	2.2032219340316868	-0.00000003429923074128845	GRID2;TTYH1;CDKN2A;TRP73;RHOC;SOD2;CLCN5;AIFM1;EHHADH;CHDH;LMNA;APOE;PPT2;PTRF;BCAR1;BCL2L2;RAB8A;PLEC
MP0002075_abnormal_coat/hair_pigmentati_	12/310	0.99994096780363150855919229798018932342529296875	0.99999998443223991895223434767103753983974456787109375	0.9983776682645377764657723673735745251178741455078125	0.999640758896790604381976663717068731784820556640625	2.2725258034667286	-0.000000035378136761739513	RXRA;LMX1A;ZIC2;LMNA;GPC3;PAX3;HPS6;PAX6;DRD2;GLI3;ADAMTS20;PAX1
